trial_id,family,params,cv_accuracy,cv_f1_macro,cv_precision_macro,cv_recall_macro,holdout_accuracy,holdout_f1_macro,holdout_precision_macro,holdout_recall_macro,holdout_fully_evasive_f1
logreg_0065,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6262331838565022,0.5493818108871723,0.5340653465920325,0.5745167532641351,0.6282127913927077,0.550091399667953,0.5318859256868239,0.5834818339678086,0.37037037037037035
logreg_0071,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6266816143497759,0.5497821314706944,0.5342917552217697,0.5754643925577374,0.6273161984459056,0.5491183954273473,0.5308452962687812,0.5828024861417217,0.36923076923076925
logreg_0059,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6259342301943199,0.5486124999956284,0.5331939873244318,0.574299319295995,0.627913927077107,0.5489008939546509,0.5305315778713718,0.5831834385226742,0.3669724770642202
logreg_0063,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 10000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6212257100149476,0.5434193269009717,0.5255873050051607,0.5768126645038333,0.625821876867902,0.5431162365155456,0.5244154925318072,0.5818141321044547,0.3508771929824561
logreg_0069,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 10000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.621898355754858,0.5437791687557296,0.5260856323969126,0.5766114739408729,0.6255230125523012,0.541172561766711,0.5228660952430283,0.5791259600614439,0.34502923976608185
logreg_0057,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 10000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6215994020926757,0.5444158394987116,0.5265067183475761,0.5777305739557318,0.6255230125523012,0.540905930021903,0.5225875054147973,0.5791259600614439,0.34402332361516036
logreg_0047,logreg,"{""C"": 0.5, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198056801195815,0.5419369129654763,0.5222091708849715,0.5840959424908755,0.6186491332934848,0.5369753046023056,0.5171733689449914,0.5845199525813131,0.3442622950819672
logreg_0055,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198804185351271,0.5412158855040912,0.5222530306092966,0.5797353916747264,0.6198445905558876,0.5365511497393994,0.5174601468569029,0.580394384892807,0.3407821229050279
logreg_0061,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198056801195815,0.5424010162653304,0.5231195862735154,0.5814979442614802,0.6189479976090855,0.5361588358058418,0.5170412072856111,0.5797510101516062,0.34173669467787116
logreg_0041,logreg,"{""C"": 0.5, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198056801195815,0.5418712679770055,0.5221401039984409,0.5840910717382454,0.6174536760310819,0.5361117848630695,0.5162801121648336,0.5836501285647498,0.3442622950819672
logreg_0067,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6201793721973093,0.5424822799698069,0.5231655560671907,0.5817442568718815,0.6189479976090855,0.5358700744803575,0.5167456621711816,0.579679063981834,0.3407821229050279
logreg_0053,logreg,"{""C"": 0.5, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.618609865470852,0.5404151143533426,0.5206540831113874,0.5833111621076438,0.6177525403466826,0.5356008978042336,0.5158587432369149,0.5838765778401122,0.34146341463414637
