trial_id,family,params,cv_accuracy,cv_f1_macro,cv_precision_macro,cv_recall_macro,holdout_accuracy,holdout_f1_macro,holdout_precision_macro,holdout_recall_macro,holdout_fully_evasive_f1
sgd_0020,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6287742899850524,0.5364126121872829,0.5647904084875663,0.5215995729055527,0.6368798565451285,0.5534560368699825,0.5583817045572469,0.5493098744406598,0.37656903765690375
sgd_0023,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6292227204783258,0.5378878464112554,0.5676748405429239,0.5225062032333906,0.6362821279139271,0.5504690374644565,0.5552547040595215,0.546431226207173,0.3682008368200837
sgd_0014,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.612406576980568,0.5219033525404334,0.5476489658174186,0.5066813999595908,0.6288105200239091,0.5417242687095406,0.5673329009242744,0.52526464302411,0.3557692307692308
sgd_0017,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6106875934230195,0.5221384897214526,0.544918325196413,0.5082823736838786,0.627913927077107,0.5381356067829112,0.5629802408032026,0.5221955186001469,0.34615384615384615
sgd_0018,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6129297458893871,0.48953552684001006,0.6438782593736537,0.46533459204794264,0.6276150627615062,0.503257757533358,0.6763681344447741,0.4764709477058706,0.24489795918367346
sgd_0015,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6130044843049327,0.48889527329725996,0.6484522498503932,0.4647072219080675,0.6255230125523012,0.501765961242071,0.6749099192170122,0.47495774894810655,0.24489795918367346
sgd_0016,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": null, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6126307922272048,0.48357964275470683,0.6499869691593688,0.46086431557998525,0.6264196054991034,0.49500320623155036,0.6951293533465401,0.47006613571094635,0.22377622377622378
sgd_0013,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": null, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6133781763826607,0.4851717815561252,0.6524081085895679,0.46202015234199184,0.6237298266586969,0.49305660876699714,0.6932479279359295,0.4681000384024578,0.22377622377622378
svm_0001,svm,"{""C"": 0.5, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 1, ""ngram_range"": [1, 2]}",0.6332585949177877,0.49223351309898106,0.6886571812326752,0.46965156152785575,0.6359832635983264,0.4924005167124581,0.7127418866586805,0.47030262806384826,0.2
svm_0004,svm,"{""C"": 0.5, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 2, ""ngram_range"": [1, 2]}",0.6324364723467862,0.491604345774725,0.6880951772520106,0.4690376489750118,0.6356843992827257,0.49221356962385165,0.7125319057906981,0.47011215187337213,0.2
svm_0006,svm,"{""C"": 0.5, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.6, ""intermediate"": 1.1}, ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 2, ""ngram_range"": [1, 2]}",0.6325112107623317,0.4886867983716692,0.6905689571235794,0.4672128499621815,0.6353855349671249,0.4915335901182682,0.6952856564957249,0.46984972951312365,0.19858156028368795
sgd_0024,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6286248131539611,0.49218853144477226,0.6635974805675343,0.4698641657964793,0.6368798565451285,0.4914044301485798,0.710926827968902,0.47125420757363257,0.18705035971223022
sgd_0021,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6300448430493274,0.49322819440199783,0.6680530828341927,0.4707782646216518,0.6356843992827257,0.49058441440647993,0.7101201957130558,0.47042035664195553,0.18705035971223022
svm_0003,svm,"{""C"": 0.5, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.6, ""intermediate"": 1.1}, ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 1, ""ngram_range"": [1, 2]}",0.6325112107623317,0.4886229446488028,0.6864020943347385,0.467239924772539,0.6332934847579199,0.49022524381498545,0.6938184122091436,0.4685163961797903,0.19858156028368795
svm_0010,svm,"{""C"": 1.0, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 2, ""ngram_range"": [1, 2]}",0.624813153961136,0.4773200702574991,0.6889424484616856,0.4579736963388612,0.6264196054991034,0.47652363171273854,0.7004109960732715,0.45798891337741265,0.17391304347826086
svm_0007,svm,"{""C"": 1.0, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 1, ""ngram_range"": [1, 2]}",0.6250373692077728,0.4765126871748886,0.6909916153304,0.4575358852886473,0.6261207411835027,0.47648234954409324,0.7002237292619099,0.45790635644159483,0.17391304347826086
svm_0002,svm,"{""C"": 0.5, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 1, ""ngram_range"": [1, 2]}",0.6341554559043349,0.4788739851087751,0.6988693529739161,0.46172562589818544,0.6368798565451285,0.47608280882410586,0.6997620991833843,0.46113508481934157,0.14705882352941177
svm_0005,svm,"{""C"": 0.5, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": ""balanced"", ""dual"": ""auto"", ""loss"": ""squared_hinge"", ""max_features"": 8000, ""max_iter"": 8000, ""min_df"": 2, ""ngram_range"": [1, 2]}",0.6319880418535128,0.4772691421507524,0.6931628364061689,0.4601914657941773,0.6350866706515242,0.4749596202541884,0.6985097274162673,0.45999222767648434,0.14705882352941177
sgd_0007,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6096412556053812,0.4449424429628151,0.6692956992813545,0.4348848481790772,0.6222355050806934,0.473049714337125,0.6976234798899065,0.4546387580979096,0.17391304347826086
sgd_0010,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6091928251121076,0.4411962513455958,0.6664915162466366,0.4326597241253145,0.6213389121338913,0.4723998486465346,0.6969965547285136,0.45399538335670875,0.17391304347826086
