trial_id,family,params,cv_accuracy,cv_f1_macro,cv_precision_macro,cv_recall_macro,holdout_accuracy,holdout_f1_macro,holdout_precision_macro,holdout_recall_macro,holdout_fully_evasive_f1
logreg_0113,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.626083707025411,0.5479511239521083,0.5336179264411417,0.5706268102606302,0.6285116557083085,0.5509174209555382,0.53350974916905,0.581066695051092,0.37341772151898733
logreg_0078,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6262331838565022,0.5493818108871723,0.5340653465920325,0.5745167532641351,0.6282127913927077,0.550091399667953,0.5318859256868239,0.5834818339678086,0.37037037037037035
logreg_0057,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6259342301943199,0.5486124999956284,0.5331939873244318,0.574299319295995,0.627913927077107,0.5489008939546509,0.5305315778713718,0.5831834385226742,0.3669724770642202
logreg_0092,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6258594917787743,0.548190301526361,0.5340061416339656,0.5705110075170515,0.6264196054991034,0.5488279882533718,0.5312914235919349,0.5796614155479864,0.3710691823899371
logreg_0071,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6251121076233184,0.5469955651549856,0.5302856239423224,0.57635397899993,0.6252241482367006,0.5473974391647579,0.5284752282061883,0.583966848660923,0.3674698795180723
logreg_0050,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6247384155455905,0.5472047806836816,0.5304136290084212,0.5767237862548363,0.6252241482367006,0.5468005929190077,0.5278078840291497,0.583966848660923,0.3652694610778443
logreg_0099,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6287742899850524,0.5518194399978574,0.5390731440004222,0.5711528311902212,0.6273161984459056,0.5459900082858299,0.5300905271980995,0.5728836489013558,0.36012861736334406
logreg_0120,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6290732436472347,0.551515762136146,0.5390935185272476,0.5701374915727281,0.6264196054991034,0.5450510401650467,0.5290824609430845,0.572276247245041,0.358974358974359
logreg_0106,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6217488789237668,0.5440532937192609,0.5267847523160928,0.5752552341478836,0.6228332337118948,0.5440199457202405,0.5248875849945563,0.5819394159487077,0.3620178041543027
logreg_0085,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6218236173393125,0.544477662657312,0.5270844139033849,0.5758748313944871,0.6240286909742977,0.5433927494083279,0.524705615356805,0.5803115441127362,0.35714285714285715
logreg_0015,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.621898355754858,0.5443646754986379,0.525850492428381,0.5797394103033936,0.6201434548714884,0.5409348187443469,0.5213277979173075,0.5828667184265011,0.3563218390804598
logreg_0036,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6220478325859492,0.5447774708288229,0.5261933777307098,0.5804734620850843,0.6189479976090855,0.5407012378518358,0.5211344247926674,0.5821407867494823,0.3583815028901734
logreg_0008,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198804185351271,0.5421749086538193,0.523016507814776,0.5817303818442715,0.6186491332934848,0.5374364439761723,0.5175527464630661,0.5844480064115407,0.34615384615384615
logreg_0029,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6196562032884904,0.542015245278734,0.5228458586944981,0.5815646509796174,0.6177525403466826,0.5373484190706297,0.5174638282994491,0.5839125509249984,0.34806629834254144
logreg_0043,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198804185351271,0.5412158855040912,0.5222530306092966,0.5797353916747264,0.6198445905558876,0.5365511497393994,0.5174601468569029,0.580394384892807,0.3407821229050279
logreg_0064,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6198056801195815,0.5424010162653304,0.5231195862735154,0.5814979442614802,0.6189479976090855,0.5361588358058418,0.5170412072856111,0.5797510101516062,0.34173669467787116
logreg_0001,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6162929745889387,0.5365819881146593,0.516608438712154,0.5836205276928975,0.6138673042438733,0.5318540758262338,0.5124545326560127,0.5815802527883523,0.33689839572192515
logreg_0022,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6167414050822123,0.5379493063373335,0.5176467019928112,0.5858097154799781,0.6129707112970711,0.5312139897223158,0.5117732889046185,0.5809368780471516,0.33689839572192515
logreg_0049,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 2.2, ""intermediate"": 1.2}, ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6362481315396114,0.5166218838805993,0.6409856806206901,0.49093751183326906,0.6410639569635386,0.5291299452894379,0.6974361257611906,0.4984146296667335,0.2913907284768212
logreg_0070,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 2.2, ""intermediate"": 1.2}, ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6358744394618835,0.5174914807105517,0.6444735678317345,0.4913472460585519,0.6410639569635386,0.5291299452894379,0.6974361257611906,0.4984146296667335,0.2913907284768212
logreg_0111,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 2.0, ""intermediate"": 1.2}, ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6345291479820628,0.5157580372396966,0.6445066169848288,0.48971600855053204,0.6389719067543336,0.5282203882246015,0.7062472242406811,0.4968294847391972,0.29333333333333333
logreg_0090,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 2.0, ""intermediate"": 1.2}, ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6335575485799702,0.5144865660016896,0.6469637141997324,0.4884760838119891,0.6386730424387328,0.5279900366449838,0.7060016905761425,0.4965670623789488,0.29333333333333333
logreg_0056,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 2.2, ""intermediate"": 1.2}, ""max_features"": 12000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6348281016442452,0.5046941304594751,0.6498236864654685,0.48156712132521573,0.6446503287507471,0.5278787083388017,0.6974854291194159,0.49834654043945764,0.28
logreg_0126,logreg,"{""C"": 1.0, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 2.2, ""intermediate"": 1.2}, ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6369207772795217,0.5122752274741237,0.6521778357415849,0.48713706420440744,0.6443514644351465,0.5276461654422931,0.6972492375297771,0.4980841180792092,0.28
