trial_id,family,params,cv_accuracy,cv_f1_macro,cv_precision_macro,cv_recall_macro,holdout_accuracy,holdout_f1_macro,holdout_precision_macro,holdout_recall_macro,holdout_fully_evasive_f1
logreg_0059,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6210014947683109,0.5436540329375422,0.5278157868439682,0.5695015783799596,0.6309025702331141,0.5521623974373844,0.5318900762430988,0.5952588492620049,0.3688760806916426
logreg_0065,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6221973094170403,0.545447248980583,0.5297043536113087,0.5708704465170319,0.6297071129707112,0.5519392369039929,0.5316697737737299,0.5944969445001002,0.3710144927536232
logreg_0071,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6208520179372198,0.543865434455607,0.5281110771739552,0.5693433732992821,0.6297071129707112,0.5518776167728462,0.5315865205640794,0.5943890252454418,0.3710144927536232
logreg_0063,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 10000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6191330343796712,0.5408280856481892,0.5228902458988015,0.5737967510783641,0.630005977286312,0.5477454330348475,0.5275729313225376,0.5946874206905763,0.3545706371191136
logreg_0057,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 10000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6184603886397608,0.5397253809662769,0.5218514072332228,0.572684174420564,0.6297071129707112,0.5475806751151905,0.527449910754089,0.5945688906698724,0.3545706371191136
logreg_0047,logreg,"{""C"": 0.5, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 2, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6158445440956651,0.5364299667742217,0.5172592711996146,0.5775933281329495,0.6273161984459056,0.5474650087603666,0.5258407851102873,0.6052098026447607,0.35751295336787564
logreg_0069,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 10000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6189088191330344,0.5408125236881656,0.522889101341078,0.5736177930102798,0.6291093843395099,0.5471582273161194,0.5270208607720431,0.5941519652040339,0.3545706371191136
logreg_0055,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6174140508221225,0.5364008452468303,0.5177415257420798,0.5744609287126928,0.6270173341303048,0.5470479298393028,0.5264884700791507,0.5951724353836906,0.35911602209944754
logreg_0041,logreg,"{""C"": 0.5, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 15000, ""max_iter"": 2000, ""min_df"": 1, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6151718983557549,0.5349029760715497,0.5160190240772545,0.5752022712680805,0.6273161984459056,0.5466766716527068,0.5253731813723582,0.6027480798771121,0.35509138381201044
logreg_0067,logreg,"{""C"": 0.8, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""max_features"": 8000, ""max_iter"": 2000, ""min_df"": 3, ""ngram_range"": [1, 2], ""solver"": ""lbfgs""}",0.6165919282511211,0.5358057531940222,0.517136990583969,0.5738561949605984,0.6255230125523012,0.5462432389267172,0.5253063656706325,0.5965019117745275,0.35967302452316074
