trial_id,family,params,cv_accuracy,cv_f1_macro,cv_precision_macro,cv_recall_macro,holdout_accuracy,holdout_f1_macro,holdout_precision_macro,holdout_recall_macro,holdout_fully_evasive_f1
logreg_0007,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""feature_profile"": ""word_tfidf_sublinear"", ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 2, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6258594917787743,0.5484848905553498,0.5324882065717038,0.5751513903721723,0.6282127913927077,0.5563403224540271,0.5342266200865412,0.606320827489481,0.38764044943820225
logreg_0001,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""feature_profile"": ""word_tfidf_sublinear"", ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 1, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6257847533632287,0.5486782644642526,0.5325232916397161,0.5757427088473926,0.6270173341303048,0.5555925738232185,0.533629958173889,0.6057028150671208,0.38764044943820225
logreg_0002,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""char_max_features"": 12000, ""char_ngram_range"": [3, 5], ""class_weight"": ""balanced"", ""feature_profile"": ""hybrid_word_char_tfidf"", ""lsa_components"": null, ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 1, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6205530642750374,0.5483819809915352,0.5316963728941952,0.5752842063532883,0.630005977286312,0.5515550180123201,0.5307243369360989,0.6001864355840513,0.36666666666666664
logreg_0008,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""char_max_features"": 12000, ""char_ngram_range"": [3, 5], ""class_weight"": ""balanced"", ""feature_profile"": ""hybrid_word_char_tfidf"", ""lsa_components"": null, ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 2, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6207772795216742,0.5492800979139231,0.5323542470813737,0.5767006068131838,0.6276150627615062,0.549626220429681,0.5288460648604326,0.5985906798904695,0.3656509695290859
logreg_0005,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""char_max_features"": 12000, ""char_ngram_range"": [3, 5], ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.8, ""intermediate"": 1.15}, ""feature_profile"": ""hybrid_word_char_tfidf"", ""lsa_components"": null, ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 1, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6297458893871449,0.5051479557780872,0.6450251071942876,0.4801533991654036,0.6500298864315601,0.5288523570867733,0.6214331456089698,0.5045605923996527,0.26993865030674846
logreg_0011,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""char_max_features"": 12000, ""char_ngram_range"": [3, 5], ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.8, ""intermediate"": 1.15}, ""feature_profile"": ""hybrid_word_char_tfidf"", ""lsa_components"": null, ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 2, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6292974588938715,0.5049675435885662,0.6469627242688524,0.4798855977661256,0.6491332934847579,0.5287332561355753,0.6256674908811247,0.503953190743338,0.2716049382716049
logreg_0012,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""char_max_features"": 12000, ""char_ngram_range"": [3, 5], ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.8, ""intermediate"": 1.15}, ""feature_profile"": ""hybrid_word_char_tfidf"", ""lsa_components"": 256, ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 2, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6178624813153961,0.5059536995889867,0.6125239691269982,0.48521034441661737,0.6282127913927077,0.5166283153822439,0.6024711491789329,0.495851507713885,0.2754491017964072
logreg_0006,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""char_max_features"": 12000, ""char_ngram_range"": [3, 5], ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.8, ""intermediate"": 1.15}, ""feature_profile"": ""hybrid_word_char_tfidf"", ""lsa_components"": 256, ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 1, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6175635276532138,0.5060129012210428,0.6153591339403776,0.4850107776085923,0.6288105200239091,0.5165616780489753,0.5988618643015178,0.49619648700995117,0.27380952380952384
logreg_0010,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.8, ""intermediate"": 1.15}, ""feature_profile"": ""word_tfidf_sublinear"", ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 2, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6380418535127056,0.46732374758576806,0.7011478130967069,0.45849765405078147,0.6404662283323371,0.4902050615889852,0.6923246516125774,0.47284088025111864,0.17266187050359713
logreg_0004,logreg,"{""C"": 0.6, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.8, ""intermediate"": 1.15}, ""feature_profile"": ""word_tfidf_sublinear"", ""max_features"": 12000, ""max_iter"": 2500, ""min_df"": 1, ""solver"": ""lbfgs"", ""sublinear_tf"": true, ""word_ngram_range"": [1, 2]}",0.6378176382660687,0.4671480787777112,0.700978917367166,0.45830992107485224,0.6389719067543336,0.4892142274164552,0.6913590215973947,0.4718525262138516,0.17266187050359713
