trial_id,family,params,cv_accuracy,cv_f1_macro,cv_precision_macro,cv_recall_macro,holdout_accuracy,holdout_f1_macro,holdout_precision_macro,holdout_recall_macro,holdout_fully_evasive_f1
sgd_0020,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6287742899850524,0.5364126121872829,0.5647904084875663,0.5215995729055527,0.6368798565451285,0.5534560368699825,0.5583817045572469,0.5493098744406598,0.37656903765690375
sgd_0023,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6292227204783258,0.5378878464112554,0.5676748405429239,0.5225062032333906,0.6362821279139271,0.5504690374644565,0.5552547040595215,0.546431226207173,0.3682008368200837
sgd_0014,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.612406576980568,0.5219033525404334,0.5476489658174186,0.5066813999595908,0.6288105200239091,0.5417242687095406,0.5673329009242744,0.52526464302411,0.3557692307692308
sgd_0017,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": ""balanced"", ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6106875934230195,0.5221384897214526,0.544918325196413,0.5082823736838786,0.627913927077107,0.5381356067829112,0.5629802408032026,0.5221955186001469,0.34615384615384615
sgd_0018,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6129297458893871,0.48953552684001006,0.6438782593736537,0.46533459204794264,0.6276150627615062,0.503257757533358,0.6763681344447741,0.4764709477058706,0.24489795918367346
sgd_0015,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6130044843049327,0.48889527329725996,0.6484522498503932,0.4647072219080675,0.6255230125523012,0.501765961242071,0.6749099192170122,0.47495774894810655,0.24489795918367346
sgd_0016,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": null, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6126307922272048,0.48357964275470683,0.6499869691593688,0.46086431557998525,0.6264196054991034,0.49500320623155036,0.6951293533465401,0.47006613571094635,0.22377622377622378
sgd_0013,sgd,"{""alpha"": 1e-05, ""calibration"": ""none"", ""class_weight"": null, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6133781763826607,0.4851717815561252,0.6524081085895679,0.46202015234199184,0.6237298266586969,0.49305660876699714,0.6932479279359295,0.4681000384024578,0.22377622377622378
sgd_0024,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6286248131539611,0.49218853144477226,0.6635974805675343,0.4698641657964793,0.6368798565451285,0.4914044301485798,0.710926827968902,0.47125420757363257,0.18705035971223022
sgd_0021,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6300448430493274,0.49322819440199783,0.6680530828341927,0.4707782646216518,0.6356843992827257,0.49058441440647993,0.7101201957130558,0.47042035664195553,0.18705035971223022
sgd_0007,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6096412556053812,0.4449424429628151,0.6692956992813545,0.4348848481790772,0.6222355050806934,0.473049714337125,0.6976234798899065,0.4546387580979096,0.17391304347826086
sgd_0010,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6091928251121076,0.4411962513455958,0.6664915162466366,0.4326597241253145,0.6213389121338913,0.4723998486465346,0.6969965547285136,0.45399538335670875,0.17391304347826086
sgd_0008,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": ""balanced"", ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6139013452914798,0.4472188295655115,0.6499220282503911,0.437545342284354,0.6243275552898984,0.47081052722056466,0.6953352604425795,0.45408593802177255,0.16058394160583941
sgd_0011,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": ""balanced"", ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6156203288490284,0.4494716030678915,0.6521304726459332,0.4393474764722549,0.6234309623430963,0.4701638805086365,0.6947117138304061,0.4534425632805717,0.16058394160583941
sgd_0009,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6097907324364723,0.44397197975002417,0.6724174749463039,0.4343232018465744,0.6222355050806934,0.4687308154757146,0.694072050892463,0.45214106224537504,0.16058394160583941
sgd_0012,sgd,"{""alpha"": 3e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.609118086696562,0.4411107984584996,0.6665191432913421,0.4325851100121243,0.6213389121338913,0.4680809344661223,0.6934452511227046,0.45149768750417413,0.16058394160583941
sgd_0019,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": null, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.62847533632287,0.4765798709205622,0.683691392495151,0.45957502440755343,0.6353855349671249,0.4678426539321145,0.6878162984850634,0.4569140202364255,0.11940298507462686
sgd_0022,sgd,"{""alpha"": 3e-05, ""calibration"": ""none"", ""class_weight"": null, ""loss"": ""log_loss"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6287742899850524,0.476763096188731,0.6786635155414636,0.45985549830222644,0.6347878063359235,0.4674621963939964,0.6874198763220293,0.45653306785547326,0.11940298507462686
sgd_0003,sgd,"{""alpha"": 1e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": {""direct"": 1.0, ""fully_evasive"": 1.4, ""intermediate"": 1.1}, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6004484304932736,0.4301795584383253,0.6586413295750176,0.4238747547653284,0.6105797967722654,0.45449408098197847,0.6822459623963383,0.4403441945501903,0.14705882352941177
sgd_0005,sgd,"{""alpha"": 1e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": ""balanced"", ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 2, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.6017189835575486,0.4338509634177227,0.6497169666196536,0.42626396682500123,0.6081888822474597,0.45314971154667044,0.6803894143746035,0.43889233119615306,0.14705882352941177
sgd_0001,sgd,"{""alpha"": 1e-05, ""calibration"": ""sigmoid"", ""calibration_cv"": 3, ""class_weight"": null, ""loss"": ""hinge"", ""max_features"": 8000, ""max_iter"": 5000, ""min_df"": 1, ""ngram_range"": [1, 2], ""tol"": 0.001}",0.5994768310911809,0.43060303055068183,0.6591029422404004,0.42382741699660365,0.6108786610878661,0.45035493284612915,0.6776419969107851,0.4381089210579043,0.13333333333333333
